sample,Hash,nReads
WB_Al_6_Jul_B_r5,1ea0c3d1e44bd59ca566b507460ce516f7bdc979,5
WB_Al_6_Jul_B_r5,ebc9fe5e264e1a853515a6554415ad6f96fe3b44,25
WB_Al_6_Jul_B_r5,80ec6701ee811497dc2ec545b0606d0780f9ccbf,19
WB_Al_6_Jul_B_r5,bae1182a97aeab297442ea1dce5ede6bbeb0be1c,4
WB_Al_6_Jul_B_r5,a2572d73481da651b72c6f29e5d487811c5f68e3,11
WB_Al_6_Jul_B_r5,36ba6bbe9cd0a6d528d036d146d3c4d96af2749d,9
WB_Al_6_Jul_B_r5,0d7850bf0db7d3d26bc51559da64e508cfac8c41,4
WB_Al_6_Jul_B_r5,6148149fbcd175a13588d8cd88b4715b7d4cadc2,12
WB_Al_6_Jul_B_r5,60a08444427f25f699ee6eacdda33a5be4a7b31f,9
WB_Al_6_Jul_B_r5,45b2cd626e7bca12ecaf27d55e48052fc8829c8e,9
WB_Al_6_Jul_B_r5,5cef09291a598d4b90e532bb5fe82e88969c03a2,8
WB_Al_6_Jul_B_r5,38a0d6a106021c053bf419784cc6f758da990218,7
WB_Al_6_Jul_B_r5,ad1a3fe70fc2d560c69d4200679afc222610fd42,7
WB_Al_6_Jul_B_r5,bdaa20bb188edd922ea07f8491e05cac458deb70,7
WB_Al_6_Jul_B_r5,7cdc26ab464f1d18d3df6e9af905955f9b7652ae,7
WB_Al_6_Jul_B_r5,04ff7622ae14c3992fb329af70bf1feef0187867,11
WB_Al_6_Jul_B_r5,5295b90cca11f2ec2146dd63e78fd90ad0dd9a48,6
WB_Al_6_Jul_B_r5,74e5dfab8a7ad8a1dc31f42e2fadc2d4b8f37cf3,6
WB_Al_6_Jul_B_r5,6cd3dae6bcd1b228c39c696b5ee2005399f5d1a9,6
WB_Al_6_Jul_B_r5,3be02e7a63c8ef4596064082af0dd8a6b1287710,6
WB_Al_6_Jul_B_r5,31cd6d24e54065584237329c5310ce406d195ac5,6
WB_Al_6_Jul_B_r5,99a2b7f91abe53540ad22d316d52bad11e94dee6,6
WB_Al_6_Jul_B_r5,1df5ac01af16c934a6fd8799dc1910a6f3daed93,5
WB_Al_6_Jul_B_r5,2430503c92e1b48bfa7a90cfcb9da08702c6ee6d,2
WB_Al_6_Jul_B_r5,524d8e2f2cb4b99b86ac0ed11fe52be39d0ad309,5
WB_Al_6_Jul_B_r5,c043b6b57454947c2481ea15dda93a7d70e23a2d,5
WB_Al_6_Jul_B_r5,5229a607f15879c620f27cbe9810ce1cc849dfa5,5
WB_Al_6_Jul_B_r5,70c7d3d6674107668a090fd27cf26f1fd023fa1b,5
WB_Al_6_Jul_B_r5,00e781be779c8a2dae5a668f596ea43db3a9cedb,4
WB_Al_6_Jul_B_r5,abb33af1f42dfc9b24699eaa84aa307361b61130,4
WB_Al_6_Jul_B_r5,5daf6de2d2f98b52bf03130a2fa120fe5004ca2b,4
WB_Al_6_Jul_B_r5,c510d605dfe4d4d5582bd4b0d8f798ef52e89dbf,4
WB_Al_6_Jul_B_r5,f6c935e73b81220bfae6060e223ee67f8516de80,4
WB_Al_6_Jul_B_r5,f3e651cf47c008fc7d2681e3108939784335aa01,5
WB_Al_6_Jul_B_r5,a4a9c9aad33aadcf8d48f715c2b0e45f080737f4,3
WB_Al_6_Jul_B_r5,85de6706bb69ba9bfdc69bb89efa5836007e6023,3
WB_Al_6_Jul_B_r5,2f68117e3ef89391178a54f9b3a33837e0b2f585,3
WB_Al_6_Jul_B_r5,a59eac1d8e969b5f441841207e956c7d8b624ec6,3
WB_Al_6_Jul_B_r5,3b2a01fde23860f6f5ad0fe305e1dfe8e5d643ce,3
WB_Al_6_Jul_B_r5,a0bb5d3c8fac07201811158e917242a31aa54586,3
WB_Al_6_Jul_B_r5,3b8d336e4a6448da201f7e3854b037347ed024b8,3
WB_Al_6_Jul_B_r5,350407a28b8aa409fdfd47a1e03fc3cd7ab06df2,2
WB_Al_6_Jul_B_r5,877f30bec05b51a4f1192e98eb095fecedb4ff27,2
WB_Al_6_Jul_B_r5,72e464580eec52ea866e4fa98dffcc97ae36dbe0,2
WB_Al_6_Jul_B_r5,441ff859f34ef5d9442f79dafdcf4f13a51a5cc9,6
WB_Al_6_Jul_B_r5,8a8bf7e36992484d4603d8a5ae1f341146f73c9d,44
WB_Al_6_Jul_B_r5,cd8e67c871ab150e54f7037ecc7aee75c15557dc,27
WB_Al_6_Jul_B_r5,9603e246b9d1589e000afaaff3c682144e7d7022,4
WB_Al_6_Jul_B_r5,e6ded7ffd98e71c50dc05e78fb4183a2be060564,11
WB_Al_6_Jul_B_r5,e1d2481047341b58064f3974f189215496223020,8
WB_Al_6_Jul_B_r5,9c4e88e570f46b4e08516ba8f4d343932b0588e5,8
WB_Al_6_Jul_B_r5,8e0f54f2bef75e20f3358601eeaf1d56fe58ff4a,6
WB_Al_6_Jul_B_r5,743d509b5d307294fa8312eca2eca50489d90989,5
WB_Al_6_Jul_B_r5,489baf375c932a0f34b78b008e659d17795dfefd,5
WB_Al_6_Jul_B_r5,1d571dc8b0c80c31802c9d6913d1dd3265bad842,5
WB_Al_6_Jul_B_r5,8372d2d5a4b6ac2e7676faca26d4a5df9c35af3c,3
WB_Al_6_Jul_B_r5,d86b5f97cea961cd46db9af3edcd0e5be7907ac4,3
WB_Al_6_Jul_B_r5,8065810022daab3e19290fb988a7e66902c1ac8e,3
WB_Al_6_Jul_B_r5,19daddd53a3f7bfb9597610c6d0b35ac84efc691,2
WB_Al_6_Jul_B_r5,b38ae64d206999bb2be2358a5a22c16d99eceb9e,2
WB_Al_6_Jul_C_r5,894db39f7f4dd05d5ab0cbdf6683aa400ac920d0,18303
WB_Al_6_Jul_C_r5,11a112ced1c85e620f6d97d82281a1bb58614e67,11493
WB_Al_6_Jul_C_r5,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,515
WB_Al_6_Jul_C_r5,8da6a90264f11ade3077e3ec214bc9995e17e14c,4379
WB_Al_6_Jul_C_r5,9b0928a35810bec774d796ca4c32d06bea5b3a46,289
WB_Al_6_Jul_C_r5,3716ec47a8a97109791958586e9248bd6dbf10d2,8587
WB_Al_6_Jul_C_r5,b3b7552ad4cb087f2533f45f05c840503002203e,1220
WB_Al_6_Jul_C_r5,c54bc989c316d1c02e3e8bf6e807f5a7d7541b60,8
WB_Al_6_Jul_C_r5,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3150
WB_Al_6_Jul_C_r5,7c13ffc1243cf5f3d36480e6b95a526b999103f9,581
WB_Al_6_Jul_C_r5,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,4575
WB_Al_6_Jul_C_r5,2ba6706da1f0fcfede84c62acca90178c7ccd7ed,327
WB_Al_6_Jul_C_r5,762c55085467c107892d6432a844d72f4c81e087,3
WB_Al_6_Jul_C_r5,e99d1668c1d0134c149b205d148ef407abb3e995,1577
WB_Al_6_Jul_C_r5,e294b257e9eaf219586d0deec990b0d66720bb9b,163
WB_Al_6_Jul_C_r5,13842b7854ec05c35db9bfad812ee23be9c22d80,1333
WB_Al_6_Jul_C_r5,4eae67104bcd193e0cff6b53ca99775b98a314e2,94
WB_Al_6_Jul_C_r5,3c49432fd565e4279cf4b706a8e33dffcdc9fcfe,218
WB_Al_6_Jul_C_r5,a99ccdce24e398a1aec4052e91c1893296cd0084,6176
WB_Al_6_Jul_C_r5,5f8d6605b9eae686bee41b1fd005cdfd79f9336f,473
WB_Al_6_Jul_C_r5,0b8ff0c1fa32b248eebeb30d112ea7a57afbd9f1,616
WB_Al_6_Jul_C_r5,88b563cf35ade6b35cbbc4f40830fda9d7d6a1c9,30
WB_Al_6_Jul_C_r5,dfd790f9b862e6415cbc236cc53b855a976f1714,33
WB_Al_6_Jul_C_r5,ecedaa3a6ff7757ee381d2cfe14652819c9e843f,4
WB_Al_6_Jul_C_r5,ea5d4731b60baeec6fb097844ee87a92f197afba,664
WB_Al_6_Jul_C_r5,9bd13002513c4da41d33f5b4719c0a4a8e383a7f,607
WB_Al_6_Jul_C_r5,3e967b2cb1139cdab2f062fe0005898007a2d247,15
WB_Al_6_Jul_C_r5,0a88e47d221edaf8a24dda341e821ae8617647ee,619
WB_Al_6_Jul_C_r5,36f64414cf81ede383f28900c20f07e07b8bb887,429
WB_Al_6_Jul_C_r5,9dad58c80a1a5d319d7cefb487d0d17d0ce7be46,364
WB_Al_6_Jul_C_r5,3db64d9555a5461037307c2ce8496733496ed607,422
WB_Al_6_Jul_C_r5,6f98e637735b187cd156c79b8f022a0bc63d5fc5,409
WB_Al_6_Jul_C_r5,c28ce27322da7fd49c29c22b7ea443e51f1c5983,355
WB_Al_6_Jul_C_r5,cc6c0e21b0f40cd1dd870e423846f471abe35965,291
WB_Al_6_Jul_C_r5,70ea3fe9dd4ffe179962aacf8e13b507af0187ee,269
WB_Al_6_Jul_C_r5,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,100
WB_Al_6_Jul_C_r5,51cb5da5a0256192175a120c157b2c48d69c55a6,177
WB_Al_6_Jul_C_r5,69574d05362ce02e1ba5067abec4a45cab1a34c8,148
WB_Al_6_Jul_C_r5,946bf75ea8b905bee551ff7aa3eb7e3158de3358,117
WB_Al_6_Jul_C_r5,077f22783e0965d1e1cb0e248abe4ccd7c0d3358,142
WB_Al_6_Jul_C_r5,22985bb95973ab18e11d0db025661c7fd0a6e8c8,153
WB_Al_6_Jul_C_r5,08b97b5b0b19576d8744fd5e9517aaebde3550b2,1709
WB_Al_6_Jul_C_r5,5f673e55aaa0f0f91edc96ab6b33ad600179bf17,128
WB_Al_6_Jul_C_r5,9607d1f948b1606e8a2ad407338bc09645d41fcd,280
WB_Al_6_Jul_C_r5,4b8d264bec216fd6c88138262b8e42f35fa1bac8,4
WB_Al_6_Jul_C_r5,c34240c56b9621bd6156b9cb5ff3af5a0c23c545,24
WB_Al_6_Jul_C_r5,2f5723a58d69dbcde6737abcbcb6e2a3d0455382,23
WB_Al_6_Jul_C_r5,fc7a18a80f85bea935be82441f33bb7d4804c7ca,19
WB_Al_6_Jul_C_r5,d3e25adf5575bcaccf20fd52278eeb30671915e8,36
WB_Al_6_Jul_C_r5,ecbcc3bd709776326a720729ad74c020c160aa3a,39
WB_Al_6_Jul_C_r5,b3f286744e37fc801b77c2b7f9dba836e165945c,181
WB_Al_6_Jul_C_r5,bdbe960e4273c14243ea32eebc40ba40fa6a2824,22
WB_Al_6_Jul_C_r5,cdd0ff1b140839a248d9ed7ebc77ff7e2211374f,257
WB_Al_6_Jul_C_r5,86d6faac0dd509d2237dfc49a1315d0011373618,87
WB_Al_6_Jul_C_r5,aea61daae30d61728a2a6084c70a811ca28c96bc,12
WB_Al_6_Jul_C_r5,fe268fa1663384ff17332db9468aa5a2d274dd64,1459
WB_Al_6_Jul_C_r5,3ce2c50b73f45134a47b2ada58f3641e2c0762f4,235
WB_Al_6_Jul_C_r5,2ed5db0d2a9c3f0391bff96c2767e13278d96544,41
WB_Al_6_Jul_C_r5,1a4e9be1ebf8b217145db79a8506e20dad3d6368,4
WB_Al_6_Jul_C_r5,30b429ac69aad5f97fe6aff0394928092bbfa16c,99
WB_Al_6_Jul_C_r5,222ba4cdb0149297f2e3405212065a7e079d76b1,23
WB_Al_6_Jul_C_r5,12a75d6223c4f7a8dc385c2f10bb1210204c2fa5,96
WB_Al_6_Jul_C_r5,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,13
WB_Al_6_Jul_C_r5,de47b73c7ba916243c257d99872d0d56c99fafb7,54
WB_Al_6_Jul_C_r5,1c22ea8f147aef723fdd44b69e0ec480603a3073,106
WB_Al_6_Jul_C_r5,ca4642472cc6e3d842d01e5a32d32e7f22dd3130,77
WB_Al_6_Jul_C_r5,9dc779740fced3ff983817462e5d844064214724,82
WB_Al_6_Jul_C_r5,391312bf9c2c070b0d1afdbc609959fec1c1773a,45
WB_Al_6_Jul_C_r5,2a869f4b60a082209edcb586598ce8e6e620c704,25
WB_Al_6_Jul_C_r5,f27da41c5e1f933ac24bd0f7f9620b3d521ad5ab,37
WB_Al_6_Jul_C_r5,3d383dab013ebd98eb845a90325f690d0b6a50f8,54
WB_Al_6_Jul_C_r5,5270ae4d54cb533628e2fd037551b4820b84eee6,144
WB_Al_6_Jul_C_r5,6d4e357f95bc47796562ba664b3755e3db1bf4e4,35
WB_Al_6_Jul_C_r5,abafaceb25426f21ea26ee3fb9b94325c9e88909,44
WB_Al_6_Jul_C_r5,8b8bd78c1ca9f3a23e5b7dcad27a9bde5a517cfa,38
WB_Al_6_Jul_C_r5,cc6628a83ef1e3ca716a18ea09fdbc43a8d9c7ae,78
WB_Al_6_Jul_C_r5,6a8f50bd71d8ba11aa37a397a46d05001e69a63d,56
WB_Al_6_Jul_C_r5,8a4a88c4342cbdd703e147bbd7878a51fa0b603a,72
WB_Al_6_Jul_C_r5,34cdf55b1b94725a122f2926508a29ed60aea543,53
WB_Al_6_Jul_C_r5,cec76b37f2075b9156c072e6a31d739bfddf3fe2,4
WB_Al_6_Jul_C_r5,a0e6aa5df3855c10681a595eec89dd5599373417,714
WB_Al_6_Jul_C_r5,fb2571b6586835549a423f92eaa635b99f9d9bac,124
WB_Al_6_Jul_C_r5,98eddbd1218f13364c779e949d28c3585e72490f,43
WB_Al_6_Jul_C_r5,958532ccf919ce9e84bb8e1c7ab9e9933514a8ef,56
WB_Al_6_Jul_C_r5,237b10c5a4e852622e815af2fe3f7263bd1d59cb,16
WB_Al_6_Jul_C_r5,90dead224d0412af94cf4d561a632b37b25eb653,90
WB_Al_6_Jul_C_r5,48be3c9798c9e2226d37e3bb96b3fe7eeb2214ac,48
WB_Al_6_Jul_C_r5,6f5ed88c9707471f595d22de6ecd5589d931bc4b,8
WB_Al_6_Jul_C_r5,7bb9a2005c9cb37888b0847a0e9636e34c1de988,33
WB_Al_6_Jul_C_r5,0176d888a6053f2b3b29dbcd07163adb672e16d8,35
WB_Al_6_Jul_C_r5,8e5a609efaddaef88d77152bfe534f9cf15d1dc3,126
WB_Al_6_Jul_C_r5,97f36d14a9e4f7759ee7c6212aee8f6855de0dfb,10
WB_Al_6_Jul_C_r5,c553eade50dd328177bee6efb8cbbf8aab8d4263,172
WB_Al_6_Jul_C_r5,ae86fd278c46d1854805f6bf3e5684311624475f,18
WB_Al_6_Jul_C_r5,ae30c41f4bbd89a71c5d2bbec0c78de618e0173b,17
WB_Al_6_Jul_C_r5,29a69200b82ebe89aa08a708c06f767acd778488,59
WB_Al_6_Jul_C_r5,02bd2cfe30c4ae7e3f68bee1852d0595d3105823,24
WB_Al_6_Jul_C_r5,aafd8d5e8dd231a557ef1bc006efa9680d21bcee,956
WB_Al_6_Jul_C_r5,27684d61ce7c0848c27e83869b13848dd7cc4175,162
WB_Al_6_Jul_C_r5,8b14c99c54c6fe72b9527c3ea4a00791d84ce0fc,788
WB_Al_6_Jul_C_r5,9a72b4c962fd33fbd7b30cd93b342d95b3c7401e,761
WB_Al_6_Jul_C_r5,5c3ce3348dcee6e578c267c509b3eae76f72ca8b,184
WB_Al_6_Jul_C_r5,d0448ad0817af12b44951ad084dea711f4e3a999,8
WB_Al_6_Jul_C_r5,c5cbf370a4a5071e8fcff0863048524a4f0c1698,9
WB_Al_6_Jul_C_r5,98fa7c1a92b57ffddc9c0d4817de73c54b998716,21
WB_Al_6_Jul_C_r5,752798f4fceff8d8371fa983ecfc44206a93e887,19
WB_Al_6_Jul_C_r5,51131291a7120e8ca5090c7d9beccf84adeb9463,25
WB_Al_6_Jul_C_r5,7a25c30c198710ce436fb710b169be1458e67870,11
WB_Al_6_Jul_C_r5,584f87694c3dad90c1d941a54431894b6a6fe3ac,119
WB_Al_6_Jul_C_r5,4be3f27802b16d717d93867b0f7d1b10710b04ff,12
WB_Al_6_Jul_C_r5,145c4923e5223dc15525841460a8dac2090eb874,70
WB_Al_6_Jul_C_r5,7fd431db382c2bacf4c7fd2e04dee9c45f4ca40d,87
WB_Al_6_Jul_C_r5,5b77411aa473d783feea0427b5458742f56dc819,62
WB_Al_6_Jul_C_r5,27b26ee3a43a2690990df46a8ff97e3ecaa38a78,80
WB_Al_6_Jul_C_r5,c570985cd370737d79f5a5ead525ae07e060a05a,24
WB_Al_6_Jul_C_r5,bbe867a9051e2cfff36862da44ec6538ca1371e3,5
WB_Al_6_Jul_C_r5,b36befbb28dc10fbcbc14893f74819f934662c94,110
WB_Al_6_Jul_C_r5,988cea4092478edb67d2cb457f23ade3f33e21c0,39
WB_Al_6_Jul_C_r5,1312bdd0786ce1e096ed5b09e24c13d83740b0e0,334
WB_Al_6_Jul_C_r5,c25519c9a5b05962a55328fbfe71ee3ca787bb69,25
WB_Al_6_Jul_C_r5,3422854289a635783d2ce13201a339e2aa3b5946,57
WB_Al_6_Jul_C_r5,17e22eb4a3bfa166e98b9217e96fc403f5dc2099,19
WB_Al_6_Jul_C_r5,52c668145022b7b668e383bcb11fa630ab2aa2e4,5
WB_Al_6_Jul_C_r5,65bdc3cb44e105c334a2b11829551b205bb0ac26,35
WB_Al_6_Jul_C_r5,83215302614abb2cb43a0ecca02020217dcb4720,30
WB_Al_6_Jul_C_r5,77bdf39167ea91b04a63e2a9551d8b699b99e8b5,14
WB_Al_6_Jul_C_r5,8e1de1b3c1a58aeb9ebf0bd4116e317cde350db1,3
WB_Al_6_Jul_C_r5,860ade944fb10d1b5fe9466de1872f4e9e1111a5,11
WB_Al_6_Jul_C_r5,99134e469873875819e2102c2f6a4e12d098a353,152
WB_Al_6_Jul_C_r5,67b2f44d90d95348a5dac8d855192046ace7bd0e,24
WB_Al_6_Jul_C_r5,01c96043671a288c7c4aaa42a5b8ba868c375eee,8
WB_Al_6_Jul_C_r5,c4a97159c2a9851bfb0805963619d341844ab88b,347
WB_Al_6_Jul_C_r5,14b8f77104540bc35cc28fd5dba7f45711011215,160
WB_Al_6_Jul_C_r5,b7eebc972a501f45dc75ca927257bb6f54df7023,17
WB_Al_6_Jul_C_r5,b7fee932ea898ed01720e762fdf445a222ca171e,93
WB_Al_6_Jul_C_r5,7c78e4a9f559bec9980d05cb10b281577b4386e0,11
WB_Al_6_Jul_C_r5,dac0b5ec944c3bdcb6ebee80193f0800f145098e,17
WB_Al_6_Jul_C_r5,faddf6f93d3bf5a2afc2a7b3d881603ac23314bb,28
WB_Al_6_Jul_C_r5,360d99bf5985624f9cb15fb04e8e75286347d9bf,27
WB_Al_6_Jul_C_r5,cd8e903f5d47c7fe985b5286881acabd6a1c0aaf,6
WB_Al_6_Jul_C_r5,ba7e5a20ace499ffd99d10354a70153b2bdee724,5
WB_Al_6_Jul_C_r5,aa63ead2a46621f13db04b95c91e37d2f4169d50,68
WB_Al_6_Jul_C_r5,4a23329722678d0f9b19d2612e014d769d519830,29
WB_Al_6_Jul_C_r5,5482fe11a47950339e5f911b5be5db46783950fb,8
WB_Al_6_Jul_C_r5,2c9214be618d91b6a4ab6bc1276f1dd5c3e1bc55,38
WB_Al_6_Jul_C_r5,b97cec1c31d581cd745f57dd7b32e2171242a444,7
WB_Al_6_Jul_C_r5,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,6
WB_Al_6_Jul_C_r5,7de3b6aab71847222d1a5878fc5f85dc1036fa61,3
WB_Al_6_Jul_C_r5,2c7022b669c8702515818df9dd827087564eeaef,12
WB_Al_6_Jul_C_r5,6c6bb62e0f6f22265e9defe39bdc7ec053a0417f,8
WB_Al_6_Jul_C_r5,00a96cd417a311b842da75ca0da0c601d3864d52,14
WB_Al_6_Jul_C_r5,d13c23a0ea32fc57891f85c61e71e1cea6585af9,7
WB_Al_6_Jul_C_r5,2cb110fca659bc399946d9c9a0aec5207ff4e5ff,12
WB_Al_6_Jul_C_r5,ab27da7cb68e82b2fe88303b2c494b81b51ea00e,6
WB_Al_6_Jul_C_r5,afafeeae87189878be4897ec71bea2594558f819,44
WB_Al_6_Jul_C_r5,15cb6f2545d072fb426876cd181f942de449c6e6,3
WB_Al_6_Jul_C_r5,889dcea988d0d24e7c0b6659fdbece626069f143,62
WB_Al_6_Jul_C_r5,3ceb74c9a860d1efd47d8e0020826e72dd75c789,26
WB_Al_6_Jul_C_r5,b33ef0c69b7b722cf5c9fcfbf4d94eff3321f830,27
WB_Al_6_Jul_C_r5,af16bf2f97c583b1ded277f88daace8aa697e979,28
WB_Al_6_Jul_C_r5,fb022a7263747c2f39681de6d9a0da0df8887776,19
WB_Al_6_Jul_C_r5,790857df1e4a9efbdb19ce3fad4fe9341db7bcff,23
WB_Al_6_Jul_C_r5,558c4ed7999d9c70f2de6b1a6f4fb61a0e111420,67
WB_Al_6_Jul_C_r5,bb8c0ff1c2329d06c969ffe845ffaa1e2d3afecd,91
WB_Al_6_Jul_C_r5,8bddda6a88663c7425634b2883b05137d69407dd,12
WB_Al_6_Jul_C_r5,8cb1fe61fcce2f30782698988bae890106bde2c7,3
WB_Al_6_Jul_C_r5,064518924c7c6bde044603b1cca2b5ab4ecdb5d2,14
WB_Al_6_Jul_C_r5,60e9ff2f44c38cae4bdf8a33c0d7779ae9442548,7
WB_Al_6_Jul_C_r5,2d087224eda8552a74d7d84884e5dcf328f008ec,18
WB_Al_6_Jul_C_r5,2f8d773f7fac00d88859e67caeef5bb17a951732,8
WB_Al_6_Jul_C_r5,b75d526678e553eec552832bc32bed2e553c135a,26
WB_Al_6_Jul_C_r5,ad8f8d93734c50edce2c96ac66580612733bd60f,14
WB_Al_6_Jul_C_r5,8bce4baeed2f0d600864c80fd935a49af0e35de1,39
WB_Al_6_Jul_C_r5,65be932ba79946306a24076cf0e15d584f443e15,7
WB_Al_6_Jul_C_r5,56bd629588699c60ed6c22a37bd266a01fd8de43,6
WB_Al_6_Jul_C_r5,d042c5600cb66d3178f4944c4b373ecc4c31c308,2
WB_Al_6_Jul_C_r5,695e7097e67fb0912d3909ee7dbb9923bb34f40a,4
WB_Al_6_Jul_C_r5,d923618afe63ce6f20cc3f8421f99bfbee2963e5,66
WB_Al_6_Jul_C_r5,740e3b9afa4a3eb6c15c39a3c3bb86145468e559,11
WB_Al_6_Jul_C_r5,9a97a16c7a60d34482f4664684fbbae98d703000,16
WB_Al_6_Jul_C_r5,9b291a42c1e3ac8149382bee1bec8b4b965f9767,11
WB_Al_6_Jul_C_r5,d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,23
WB_Al_6_Jul_C_r5,1d2c29b2c17d1eb981c8f84320d896aa0fc0ed2b,6
WB_Al_6_Jul_C_r5,70e23e879094774c87e9349bc8b4ff0788b881ac,5
WB_Al_6_Jul_C_r5,f03ca8f7f1ac446757c2f906a59a611a2e306c4f,7
WB_Al_6_Jul_C_r5,f6c9507ed6cac2e9255e190dc4a797e6b764f713,96
WB_Al_6_Jul_C_r5,0e83a4f050254ddd58eb415d3357ec44cf5b7179,10
WB_Al_6_Jul_C_r5,76ff13f94e80b0ee89f487aecde294e78c959ea6,9
WB_Al_6_Jul_C_r5,549ff62e86e256619e61e854e6b8fa0804292572,3
WB_Al_6_Jul_C_r5,b0a0c721ad979144897e4916d68ad0e1e0c856e5,31
WB_Al_6_Jul_C_r5,30ecdd69529ecac11f32e95029b3028462dd3b1f,16
WB_Al_6_Jul_C_r5,3e2dbc112416f470c8e07ee5df379e5f658d9da6,13
WB_Al_6_Jul_C_r5,b8680d73f8e76c547c95030fd437249ce2a5c257,36
WB_Al_6_Jul_C_r5,1fbede47666d9b3feb22b296dae7efd7208f21c2,6
WB_Al_6_Jul_C_r5,a8ba8d4e6c49c4e453fce1ae5c128182853297fb,13
WB_Al_6_Jul_C_r5,f8369a552f325816430945aa3dfd9a5d8673d539,46
WB_Al_6_Jul_C_r5,998808f365f9f7b4869f1c408115f742db4aa119,4
WB_Al_6_Jul_C_r5,94695f8c872f82ab195802ad07ac536442cefece,61
WB_Al_6_Jul_C_r5,f44943706beb965933e322529f39a2d1c08bd620,14
WB_Al_6_Jul_C_r5,c4d2cabc45f8051a89079b26508993f56afc4b99,5
WB_Al_6_Jul_C_r5,b7ea51c7c05e66c585dfce53d5d7b874333fb63f,4
WB_Al_6_Jul_C_r5,b0df7ca7364a49d20b2f01ac908edd3bce22829b,13
WB_Al_6_Jul_C_r5,17304a6a6878e972e015715ac714674178c019aa,13
WB_Al_6_Jul_C_r5,e44a44c23d7ab07b3deb15686a47802105300d93,13
WB_Al_6_Jul_C_r5,57e080c27ae916e4540e16fe217c808dee694a7e,12
WB_Al_6_Jul_C_r5,d9cc46f276023fe47f7973fdcc953b59bb22f13e,47
WB_Al_6_Jul_C_r5,72578db460133572b99abee59168203edd60d420,8
WB_Al_6_Jul_C_r5,44204b5f5a8d79563bbcd6651c7af08476fe227f,2
WB_Al_6_Jul_C_r5,62e5ec1e7f83a2f03c1221f78ae3101feaa72df3,47
WB_Al_6_Jul_C_r5,4e5ff397b5ce8c6ea882780f1faa5b77bd8cc4a2,2
WB_Al_6_Jul_C_r5,61236d9c77ebe7d105bcfc7b02609349731506a9,70
WB_Al_6_Jul_C_r5,825dcaf3e03ff058d4cb420efb8132697c729f62,8
WB_Al_6_Jul_C_r5,50ffd316772c8016cd01a7fc0730715d4a427e84,35
WB_Al_6_Jul_C_r5,afe9dc9522ef29744213d6015128e66d17582818,33
WB_Al_6_Jul_C_r5,530cba1a35f19876299d56bde0c0e4dcd4a6fb87,51
WB_Al_6_Jul_C_r5,2a4b83213271bf8cfe3ab13d4872faebb487b8f9,2
WB_Al_6_Jul_C_r5,3941ca3064f8a2880e9c85ad07ef9e61392de55c,10
WB_Al_6_Jul_C_r5,45f8d9fc68445c76e1694cbe61d75cbd851c20fe,13
WB_Al_6_Jul_C_r5,9fc428cb5b4858205f9b10c28e3043c23ac9b522,37
WB_Al_6_Jul_C_r5,4b741955659c76b31395f12997d9b3cf6e2b18b1,2
WB_Al_6_Jul_C_r5,9a9cdd01afe0f98ccd69a5f6be58e64212f3baee,2
WB_Al_6_Jul_C_r5,b41ac8c140206cafcc0a50af4c80a94a7b13a975,16
WB_Al_6_Jul_C_r5,00ec6821591055841ea42dcf4fc40aa953fc19c2,35
WB_Al_6_Jul_C_r5,abbaf5ce583f6cc7cd2e054ac208eccf5752a21a,16
WB_Al_6_Jul_C_r5,b1a2bf734f6c8308c13d333549ea0253d44e7d11,7
WB_Al_6_Jul_C_r5,520dc76de87cb493e85f6af8b23135d7c40a1009,4
WB_Al_6_Jul_C_r5,ebadcc0a200dc0ba16e09e0f76390c13415a606b,6
WB_Al_6_Jul_C_r5,21e4967bea2af4b92d1fa71908ebfa4b7fed55c2,4
WB_Al_6_Jul_C_r5,7c9a1cdc75adcfa64d0e3ff0c5b4d461a389423f,4
WB_Al_6_Jul_C_r5,23fa0a7bba58f0ef0b836972aed4a928923f610c,19
WB_Al_6_Jul_C_r5,cee29328619e7b3509f977ec920547d572d3cff5,33
WB_Al_6_Jul_C_r5,28e42dc47269ae0649eb6a359a0c846db11554e0,16
WB_Al_6_Jul_C_r5,ba8e8ff6d6317a497888a1be4a3f18aa62b924d6,18
WB_Al_6_Jul_C_r5,80ec6701ee811497dc2ec545b0606d0780f9ccbf,4
WB_Al_6_Jul_C_r5,1e0a009b6a7c89265145f4046dce34e51c176e45,18
WB_Al_6_Jul_C_r5,acce33feb1f86c5ec6f327bfd9ed573b26ccabe6,16
WB_Al_6_Jul_C_r5,7e2d64a232aa55c329bc76776397447c5a834449,14
WB_Al_6_Jul_C_r5,4f203ece9a2b449e6b16358d17bba6ff19f2f773,7
WB_Al_6_Jul_C_r5,f358fdfbcdccd27277fc4bd1d578ce1baf87da4d,4
WB_Al_6_Jul_C_r5,f55ff170cac828d94f742c6d3ce9b0bdad428ac5,10
WB_Al_6_Jul_C_r5,ee313a5e834ee1b2dbd1461e67dd64dfc9168748,9
